"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0W110","2020-02-07 14:00:00","16.000","-99.000","-99.000","11.700","0.810","1022.600","","2.000","-99.000","-99.000","-99.000","11.700","","9.900",""
"CM0130","2020-02-07 14:00:00","11.000","340.000","10.400","18.600","0.790","1018.300","","0.000","-99.000","-99.000","-99.000","20.300","","16.500",""
"C0AC70","2020-02-07 14:00:00","71.000","0.000","0.000","16.000","0.910","1013.700","","2.500","-99.000","-99.000","-99.000","18.400","","15.100",""
"CM0100","2020-02-07 14:00:00","25.000","68.000","3.000","15.500","0.840","1019.300","","3.000","9.100","99.000","","17.000","","14.000",""
"C0X050","2020-02-07 14:00:00","25.000","8.000","5.400","24.000","0.680","1014.500","","0.000","-99.000","-99.000","-99.000","24.600","","16.200",""
"C0K580","2020-02-07 14:00:00","26.000","348.000","5.000","20.800","0.790","1017.600","","0.000","-99.000","-99.000","-99.000","23.500","","15.100",""
"C0G650","2020-02-07 14:00:00","34.000","327.000","2.400","23.100","0.640","1015.000","","0.000","-99.000","-99.000","-99.000","24.700","","16.000",""
"C0T9B0","2020-02-07 14:00:00","558.000","0.000","0.200","16.300","0.960","956.500","","0.000","-99.000","-99.000","-99.000","20.400","","15.300",""
"C0E850","2020-02-07 14:00:00","104.000","12.000","0.700","15.000","0.940","1009.400","","6.000","-99.000","-99.000","-99.000","16.800","","13.200",""
"C0S990","2020-02-07 14:00:00","409.000","59.000","2.000","21.300","0.880","972.400","","0.000","-99.000","-99.000","-99.000","24.200","","19.200",""
"C0X240","2020-02-07 14:00:00","394.000","359.000","1.500","23.100","0.600","974.100","","0.000","-99.000","-99.000","-99.000","23.100","","13.800",""
"C0I090","2020-02-07 14:00:00","910.000","336.000","0.800","19.000","0.760","917.600","","0.000","-99.000","-99.000","-99.000","19.500","","12.400",""
"C0I490","2020-02-07 14:00:00","1601.000","249.000","3.600","19.400","0.630","845.300","","0.000","-99.000","-99.000","-99.000","21.100","","10.700",""
"C0Z050","2020-02-07 14:00:00","830.000","153.000","0.700","19.000","0.740","927.200","","0.000","-99.000","-99.000","-99.000","20.600","","12.300",""
"C0X150","2020-02-07 14:00:00","18.000","357.000","4.400","22.900","0.730","1017.900","","0.000","9.600","2.000","","24.000","","16.600",""
"C0R690","2020-02-07 14:00:00","248.000","306.000","0.700","26.900","0.590","988.700","","0.000","-99.000","-99.000","-99.000","27.500","","18.200",""
"C0U720","2020-02-07 14:00:00","1260.000","30.000","1.900","15.500","1.000","891.200","","0.000","-99.000","-99.000","-99.000","16.800","","11.600",""
"C0W140","2020-02-07 14:00:00","21.000","80.000","3.800","15.700","0.690","1020.700","","0.500","-99.000","-99.000","-99.000","15.700","","12.200",""
"C0G660","2020-02-07 14:00:00","27.000","360.000","4.900","20.300","0.720","1018.500","","0.000","-99.000","-99.000","-99.000","22.900","","15.100",""
"C0E750","2020-02-07 14:00:00","62.000","28.000","3.200","15.300","0.920","1015.200","","3.500","-99.000","-99.000","-99.000","17.500","","13.600",""
"C0U520","2020-02-07 14:00:00","517.000","282.000","2.300","14.700","0.990","962.800","","0.500","8.500","351.000","","21.200","","13.200",""
"C0T9G0","2020-02-07 14:00:00","605.000","43.000","2.200","17.000","1.000","952.100","","0.000","-99.000","-99.000","-99.000","22.800","","15.000",""
"C0S700","2020-02-07 14:00:00","507.000","65.000","0.900","19.600","0.960","962.200","","0.000","-99.000","-99.000","-99.000","22.000","","15.100",""
"C0Z310","2020-02-07 14:00:00","59.000","254.000","1.500","21.500","0.820","1012.600","","0.000","-99.000","-99.000","-99.000","24.400","","17.700",""
"C0V610","2020-02-07 14:00:00","22.000","305.000","3.100","24.100","0.680","1015.300","","0.000","-99.000","-99.000","-99.000","24.500","","16.300",""
"C0E610","2020-02-07 14:00:00","850.000","0.000","0.000","13.500","0.940","924.700","","0.500","-99.000","-99.000","-99.000","16.300","","10.300",""
"C0R280","2020-02-07 14:00:00","242.000","56.000","1.500","23.600","0.800","990.200","","0.000","-99.000","-99.000","-99.000","27.100","","17.800",""
"C0M720","2020-02-07 14:00:00","225.000","293.000","3.500","22.400","0.620","992.200","","0.000","-99.000","-99.000","-99.000","22.900","","14.800",""
"C0AD10","2020-02-07 14:00:00","27.000","18.000","4.100","15.400","0.960","1019.300","","6.000","-99.000","-99.000","-99.000","17.600","","14.300",""
"C0Z180","2020-02-07 14:00:00","34.000","37.000","3.400","21.300","0.720","1015.200","","0.000","-99.000","-99.000","-99.000","23.200","","15.900",""
"C0K420","2020-02-07 14:00:00","42.000","6.000","4.700","20.600","0.690","1014.100","","0.000","9.800","3.000","","22.400","","14.600",""
"C0D540","2020-02-07 14:00:00","227.000","51.000","0.900","14.600","0.970","996.700","","2.000","-99.000","-99.000","-99.000","16.100","","12.800",""
"C0E590","2020-02-07 14:00:00","40.000","23.000","3.200","15.300","1.000","1016.000","","0.000","8.500","34.000","","18.100","","13.400",""
"C0Z330","2020-02-07 14:00:00","488.000","119.000","1.200","21.800","0.700","964.600","","0.000","-99.000","-99.000","-99.000","25.000","","14.200",""
"C0R580","2020-02-07 14:00:00","10.000","320.000","4.300","25.800","0.600","1016.200","","0.000","-99.000","-99.000","-99.000","25.800","","16.600",""
"C0S810","2020-02-07 14:00:00","65.000","40.000","1.800","24.200","0.770","1013.800","","0.000","-99.000","-99.000","-99.000","27.200","","17.300",""
"C0V820","2020-02-07 14:00:00","441.000","212.000","1.800","26.000","0.500","969.000","","0.000","-99.000","-99.000","-99.000","26.900","","12.900",""
"C0K490","2020-02-07 14:00:00","91.000","327.000","3.100","23.400","0.610","1007.800","","0.000","-99.000","-99.000","-99.000","24.400","","15.700",""
"C0SA20","2020-02-07 14:00:00","857.000","58.000","0.700","17.500","1.000","922.800","","0.500","-99.000","-99.000","-99.000","20.900","","14.500",""
"CM0140","2020-02-07 14:00:00","26.000","107.000","2.600","24.300","0.670","1016.200","","0.000","-99.000","-99.000","-99.000","25.700","","19.100",""
"C0AC80","2020-02-07 14:00:00","40.000","0.000","0.000","16.000","0.940","1017.000","","4.000","-99.000","-99.000","-99.000","17.900","","14.900",""
"C0M810","2020-02-07 14:00:00","1354.000","302.000","1.600","18.800","0.730","869.400","","0.000","-99.000","-99.000","-99.000","19.400","","12.100",""
"C0I360","2020-02-07 14:00:00","300.000","257.000","3.500","23.300","0.550","982.800","","0.000","8.600","247.000","","23.400","","15.400",""
"C0C620","2020-02-07 14:00:00","19.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M850","2020-02-07 14:00:00","695.000","245.000","1.400","24.100","0.540","938.400","","0.000","-99.000","-99.000","-99.000","24.100","","13.200",""
"C0UA20","2020-02-07 14:00:00","2619.000","204.000","2.900","8.300","0.740","-99.000","","0.000","-99.000","-99.000","-99.000","11.000","","3.300",""
"C0F9V0","2020-02-07 14:00:00","525.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0T900","2020-02-07 14:00:00","160.000","92.000","2.100","20.400","0.740","999.100","","0.000","-99.000","-99.000","-99.000","25.500","","14.200",""
"C0K440","2020-02-07 14:00:00","35.000","337.000","8.600","19.500","0.900","1015.400","","0.000","-99.000","-99.000","-99.000","21.200","","14.600",""
"C0Z160","2020-02-07 14:00:00","124.000","11.000","3.300","21.800","0.730","1005.500","","0.000","-99.000","-99.000","-99.000","24.500","","14.100",""
"C0AH50","2020-02-07 14:00:00","275.000","351.000","3.200","-99.000","-99.000","990.000","","5.000","9.900","354.000","","-999.000","","-999.000",""
"C0F850","2020-02-07 14:00:00","379.000","3.000","2.400","18.800","0.730","975.400","","0.000","-99.000","-99.000","-99.000","22.500","","13.800",""
"C0G800","2020-02-07 14:00:00","15.000","24.000","6.700","18.500","0.830","1018.000","","0.000","16.200","47.000","","20.700","","14.500",""
"C0U890","2020-02-07 14:00:00","116.000","105.000","2.800","20.900","0.730","1007.100","","0.000","-99.000","-99.000","-99.000","22.000","","15.800",""
"C0F860","2020-02-07 14:00:00","2215.000","214.000","3.000","11.100","0.820","783.300","","0.000","-99.000","-99.000","-99.000","12.700","","7.300",""
"CM0170","2020-02-07 14:00:00","106.000","259.000","3.700","22.200","0.660","1007.300","","0.000","-99.000","-99.000","-99.000","23.800","","15.400",""
"C0B020","2020-02-07 14:00:00","86.000","347.000","7.200","16.200","0.870","1010.300","","1.500","-99.000","-99.000","-99.000","17.100","","15.200",""
"C0I390","2020-02-07 14:00:00","1184.000","258.000","1.600","20.700","0.580","889.500","","0.000","-99.000","-99.000","-99.000","21.800","","12.400",""
"C0T9D0","2020-02-07 14:00:00","7.000","42.000","2.500","21.900","0.760","1019.300","","0.000","-99.000","-99.000","-99.000","24.800","","15.800",""
"C0E520","2020-02-07 14:00:00","320.000","234.000","1.100","15.100","0.940","984.700","","0.000","-99.000","-99.000","-99.000","19.400","","12.800",""
"C0C460","2020-02-07 14:00:00","482.000","0.000","0.000","13.400","0.960","967.300","","8.000","-99.000","-99.000","-99.000","15.500","","12.000",""
"C0AI40","2020-02-07 14:00:00","37.000","284.000","2.600","17.300","0.750","1018.100","","1.500","-99.000","-99.000","-99.000","18.500","","15.700",""
"C0O930","2020-02-07 14:00:00","69.000","295.000","0.900","25.600","0.610","1010.600","","0.000","8.500","296.000","","26.000","","13.600",""
"C0T870","2020-02-07 14:00:00","135.000","230.000","0.700","19.700","0.790","1003.400","","0.000","-99.000","-99.000","-99.000","22.700","","12.600",""
"C0A920","2020-02-07 14:00:00","196.000","341.000","3.000","14.200","0.970","998.800","","7.500","-99.000","-99.000","-99.000","16.200","","13.800",""
"C0A940","2020-02-07 14:00:00","49.000","346.000","1.800","14.900","0.990","1017.300","","6.500","-99.000","-99.000","-99.000","17.100","","14.700",""
"C0S740","2020-02-07 14:00:00","289.000","155.000","1.900","23.800","0.690","986.200","","0.000","-99.000","-99.000","-99.000","24.600","","13.000",""
"C0U980","2020-02-07 14:00:00","573.000","322.000","7.800","12.900","1.000","955.100","","0.500","15.900","310.000","","14.200","","11.600",""
"C0V250","2020-02-07 14:00:00","298.000","314.000","2.100","25.900","0.460","983.100","","0.000","-99.000","-99.000","-99.000","27.400","","12.500",""
"C0AH70","2020-02-07 14:00:00","34.000","262.000","0.700","17.000","0.750","1018.700","","3.000","-99.000","-99.000","-99.000","18.800","","15.500",""
"C0M760","2020-02-07 14:00:00","40.000","333.000","3.100","22.100","0.670","1014.400","","0.000","-99.000","-99.000","-99.000","23.400","","15.500",""
"C0O950","2020-02-07 14:00:00","4.000","333.000","4.900","21.200","0.760","1017.400","","0.000","-99.000","-99.000","-99.000","23.800","","16.700",""
"C0F9A0","2020-02-07 14:00:00","425.000","333.000","2.100","20.300","0.720","970.100","","0.000","7.800","324.000","","22.500","","13.800",""
"C0A9F0","2020-02-07 14:00:00","35.000","265.000","1.000","16.900","0.900","1018.800","","2.500","-99.000","-99.000","-99.000","18.500","","15.700",""
"C0I460","2020-02-07 14:00:00","110.000","17.000","4.000","22.600","0.630","1006.500","","0.000","-99.000","-99.000","-99.000","23.200","","15.700",""
"C0W160","2020-02-07 14:00:00","49.000","48.000","12.500","12.300","0.830","1013.800","","0.500","-99.000","-99.000","-99.000","12.400","","10.300",""
"C0E420","2020-02-07 14:00:00","19.000","34.000","3.500","14.900","0.920","1018.200","","2.000","-99.000","-99.000","-99.000","16.500","","13.400",""
"C0R190","2020-02-07 14:00:00","32.000","330.000","3.900","26.900","0.500","1012.900","","0.000","-99.000","-99.000","-99.000","27.500","","14.600",""
"C0I010","2020-02-07 14:00:00","1562.000","320.000","1.700","19.000","0.590","851.600","","0.000","-99.000","-99.000","-99.000","19.200","","10.900",""
"C0F930","2020-02-07 14:00:00","100.000","23.000","1.000","17.100","0.940","1008.900","","0.000","-99.000","-99.000","-99.000","21.300","","13.800",""
"C0X180","2020-02-07 14:00:00","62.000","348.000","3.700","24.200","0.610","1010.400","","0.000","10.100","333.000","","24.200","","16.400",""
"C0ACA0","2020-02-07 14:00:00","25.000","6.000","1.200","16.500","0.860","1018.400","","2.500","7.700","9.000","","17.600","","14.900",""
"C0X260","2020-02-07 14:00:00","39.000","356.000","5.600","22.000","0.730","1014.500","","0.000","-99.000","-99.000","-99.000","23.500","","15.700",""
"C0K500","2020-02-07 14:00:00","12.000","354.000","6.300","19.700","0.750","1016.900","","0.000","12.500","349.000","","21.900","","14.900",""
"CM0010","2020-02-07 14:00:00","68.000","47.000","1.600","16.300","0.800","1014.700","","3.000","-99.000","-99.000","-99.000","18.300","","15.100",""
"C0O990","2020-02-07 14:00:00","18.000","10.000","2.600","24.800","0.590","1015.700","","0.000","-99.000","-99.000","-99.000","24.800","","16.700",""
"C0E430","2020-02-07 14:00:00","258.000","1.000","1.600","14.500","0.930","995.200","","5.500","-99.000","-99.000","-99.000","16.500","","12.800",""
"C0D390","2020-02-07 14:00:00","146.000","0.000","0.000","14.900","0.920","1003.800","","3.500","-99.000","-99.000","-99.000","16.800","","13.600",""
"C0T9F0","2020-02-07 14:00:00","251.000","76.000","0.400","20.200","0.770","990.200","","0.000","-99.000","-99.000","-99.000","24.000","","16.400",""
"C0R350","2020-02-07 14:00:00","35.000","323.000","2.800","26.100","0.700","1013.500","","0.000","-99.000","-99.000","-99.000","27.600","","19.700",""
"C0K550","2020-02-07 14:00:00","15.000","345.000","5.200","19.600","0.740","1017.900","","0.000","12.800","336.000","","22.400","","15.200",""
"C0C670","2020-02-07 14:00:00","250.000","360.000","2.400","13.300","0.960","993.600","","4.500","-99.000","-99.000","-99.000","15.200","","12.400",""
"C0A980","2020-02-07 14:00:00","11.000","341.000","4.300","15.700","0.930","1022.000","","2.500","-99.000","-99.000","-99.000","17.800","","14.600",""
"C0UA60","2020-02-07 14:00:00","566.000","150.000","1.000","21.100","0.720","953.900","","0.000","-99.000","-99.000","-99.000","21.700","","13.700",""
"C0V720","2020-02-07 14:00:00","15.000","7.000","1.900","26.700","0.490","1015.900","","0.000","-99.000","-99.000","-99.000","26.700","","17.400",""
"C0C480","2020-02-07 14:00:00","105.000","0.000","0.000","15.300","0.880","1010.200","","8.000","-99.000","-99.000","-99.000","17.000","","13.700",""
"C0S900","2020-02-07 14:00:00","27.000","350.000","3.400","23.100","0.890","1015.800","","3.500","-99.000","-99.000","-99.000","26.300","","21.600",""
"C0SA00","2020-02-07 14:00:00","466.000","108.000","2.400","21.100","0.880","965.000","","0.000","-99.000","-99.000","-99.000","24.200","","14.400",""
"C0V730","2020-02-07 14:00:00","33.000","340.000","3.500","25.500","0.540","1014.400","","0.000","-99.000","-99.000","-99.000","25.500","","17.000",""
"C0G730","2020-02-07 14:00:00","27.000","6.000","8.100","17.900","0.900","1017.400","","0.000","13.200","8.000","","20.000","","14.400",""
"C0Z300","2020-02-07 14:00:00","182.000","127.000","2.100","24.100","0.760","998.200","","0.000","-99.000","-99.000","-99.000","25.300","","13.700",""
"C0H9A0","2020-02-07 14:00:00","1595.000","25.000","0.800","15.100","0.760","849.400","","0.000","-99.000","-99.000","-99.000","20.300","","9.400",""
"C0S840","2020-02-07 14:00:00","22.000","51.000","2.800","25.700","0.750","1017.400","","0.000","-99.000","-99.000","-99.000","25.900","","18.400",""
"C0Z150","2020-02-07 14:00:00","27.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0W170","2020-02-07 14:00:00","42.000","22.000","5.300","11.800","0.780","1018.700","","2.000","11.500","8.000","","12.000","","9.100",""
"C0E540","2020-02-07 14:00:00","32.000","41.000","5.300","15.300","0.930","1018.500","","2.000","10.700","62.000","","17.200","","13.800",""
"C0D660","2020-02-07 14:00:00","65.000","53.000","2.200","14.900","0.910","1014.900","","3.500","-99.000","-99.000","-99.000","16.700","","13.600",""
"C0U650","2020-02-07 14:00:00","442.000","85.000","2.000","18.800","0.800","969.100","","0.500","-99.000","-99.000","-99.000","21.800","","15.000",""
"C0F9Z0","2020-02-07 14:00:00","3193.000","173.000","1.600","4.100","0.890","697.100","","1.000","8.400","271.000","","5.700","","0.100",""
"C0M410","2020-02-07 14:00:00","245.000","336.000","4.000","24.100","0.560","985.600","","0.000","-99.000","-99.000","-99.000","27.300","","13.500",""
"C0I410","2020-02-07 14:00:00","180.000","22.000","2.400","23.500","0.570","997.400","","0.000","-99.000","-99.000","-99.000","23.500","","14.900",""
"C0R840","2020-02-07 14:00:00","536.000","56.000","2.000","23.300","-99.000","956.900","","0.000","-99.000","-99.000","-99.000","24.900","","16.900",""
"C0K250","2020-02-07 14:00:00","12.000","6.000","2.900","20.500","0.740","1018.400","","0.000","10.500","27.000","","23.200","","14.800",""
"C0AH80","2020-02-07 14:00:00","68.000","67.000","2.500","15.700","0.950","1013.600","","3.000","-99.000","-99.000","-99.000","17.400","","14.400",""
"C0V640","2020-02-07 14:00:00","35.000","333.000","5.000","24.200","0.650","1014.100","","0.000","-99.000","-99.000","-99.000","24.300","","16.900",""
